Employee_ID,First Name,Middle Name,Last Name,Full Name,Country Code,Mobile Number,Email,Joining Date,Contract Perioud,Last Contract Start,Last Contract End,# 0f Contracts,Gender,Birthday,Age,Nationality,Education,Salary,Bonus %,Position,Branch,Manager ID
1481,Moheb,Sobhy,Youssef,Moheb Sobhy Youssef,20,1036078486,Moheb.Youssef@example.com,1/6/2020,1,1/6/2025,1/6/2026,6,Male,10/17/2000,25,Egyptian,Bachelor,5048,6,Sales Associate,Mansoura,1032
1482,Rania,Atef,Abdelsalam,Rania Atef Abdelsalam,20,1012861622,Rania.Abdelsalam@example.com,1/25/2015,1,1/25/2025,1/25/2026,11,Female,2/10/1982,43,Egyptian,Undergraduate,5691,6,Cashier,Cairo,1026
1483,Sherine,Abdelaziz,Adel,Sherine Abdelaziz Adel,20,1247429967,Sherine.Adel@example.com,2/11/2015,2,2/11/2025,2/11/2027,6,Female,1/12/2001,24,Egyptian,Bachelor,6164,8,Stock Keeper,Giza,1027
1484,Fatma,Montasser,Yasser,Fatma Montasser Yasser,20,1139952497,Fatma.Yasser@example.com,2/25/2018,2,2/25/2024,2/25/2026,4,Female,10/27/1973,52,Egyptian,Bachelor,5076,8,Sales Associate,Mansoura,1032
1485,Heba,Tawfik,Lotfy,Heba Tawfik Lotfy,20,1254075474,Heba.Lotfy@example.com,3/22/2018,1,3/22/2024,3/22/2025,7,Female,3/27/1970,55,Egyptian,Bachelor,7185,7,Customer Service,Mansoura,1031
1486,Manar,Tamer,Mounir,Manar Tamer Mounir,20,1044768712,Manar.Mounir@example.com,4/8/2019,2,4/8/2023,4/8/2025,3,Female,2/9/1980,45,Egyptian,Bachelor,5815,7,Sales Associate,Alexandria,1029
1487,Gihan,Aref,Galal,Gihan Aref Galal,20,1129863928,Gihan.Galal@example.com,4/26/2019,1,4/26/2024,4/26/2025,6,Female,1/24/1975,50,Egyptian,Bachelor,6074,5,Stock Keeper,Sharm El Sheikh,1034
1488,Aya,Bassem,Ayman,Aya Bassem Ayman,20,1028940927,Aya.Ayman@example.com,5/12/2020,2,5/12/2024,5/12/2026,3,Female,7/7/1996,29,Egyptian,Diploma,7865,10,Customer Service,Luxor,1035
1489,Hany,Saeed,Mansour,Hany Saeed Mansour,20,1027573721,Hany.Mansour@example.com,5/24/2018,1,5/24/2024,5/24/2025,7,Male,9/10/1976,49,Egyptian,Bachelor,5881,7,Sales Associate,Cairo,1026
1490,Reham,Anwar,Yehia,Reham Anwar Yehia,20,1207246907,Reham.Yehia@example.com,6/7/2016,1,6/7/2025,6/7/2026,9,Female,4/14/1995,30,Egyptian,Bachelor,4371,7,Sales Associate,Alexandria,1029
1491,Adel,Ayman,Nabil,Adel Ayman Nabil,20,1034244884,Adel.Nabil@example.com,7/18/2019,2,7/18/2023,7/18/2025,3,Male,1/12/1981,44,Egyptian,Bachelor,4786,7,Sales Associate,Giza,1028
1492,Fatma,Diaa,Ramy,Fatma Diaa Ramy,20,1182330277,Fatma.Ramy@example.com,8/1/2018,1,8/1/2024,8/1/2025,7,Female,5/20/1975,50,Syrian,Diploma,5262,7,Cashier,Aswan,1038
1493,Mariam,Mohamed,Ashraf,Mariam Mohamed Ashraf,20,1105687083,Mariam.Ashraf@example.com,8/13/2020,1,8/13/2024,8/13/2025,5,Female,11/26/1975,50,Egyptian,Diploma,6356,10,Cashier,Cairo,1026
1494,Sherine,Ahmed,Hossni,Sherine Ahmed Hossni,20,1033765007,Sherine.Hossni@example.com,8/30/2018,2,8/30/2024,8/30/2026,4,Female,11/12/1993,32,Egyptian,Diploma,6471,6,Security,Aswan,1038
1495,Ayman,Hany,Omar,Ayman Hany Omar,20,1202689084,Ayman.Omar@example.com,9/13/2017,2,9/13/2023,9/13/2025,4,Male,8/14/1977,48,Sudanese,Diploma,6820,5,Security,Alexandria,1030
1496,Nihal,Basel,Abdelrahman,Nihal Basel Abdelrahman,20,1143806650,Nihal.Abdelrahman@example.com,9/26/2016,1,9/26/2025,9/26/2026,9,Female,2/9/1992,33,Egyptian,Diploma,6527,9,Cashier,Sharm El Sheikh,1034
1497,Dalia,Shady,Ehab,Dalia Shady Ehab,20,1069141152,Dalia.Ehab@example.com,10/18/2021,1,10/18/2024,10/18/2025,4,Female,2/21/1975,50,Egyptian,Diploma,5953,5,Security,Giza,1027
1498,Nisreen,Helmy,Essam,Nisreen Helmy Essam,20,1061320771,Nisreen.Essam@example.com,11/12/2021,2,11/12/2023,11/12/2025,2,Female,10/17/2002,23,Egyptian,Masters,7328,9,Customer Service,Mansoura,1031
1499,Hossam,Safwat,Montasser,Hossam Safwat Montasser,20,1260011074,Hossam.Montasser@example.com,12/2/2019,2,12/2/2023,12/2/2025,3,Male,10/18/1979,46,Egyptian,Diploma,7031,8,Customer Service,Luxor,1035
1500,Rasha,Mounir,Saber,Rasha Mounir Saber,20,1151707288,Rasha.Saber@example.com,12/15/2021,2,12/15/2023,12/15/2025,2,Female,7/23/1984,41,Syrian,Bachelor,5445,7,Stock Keeper,Aswan,1037
1501,Magda,Hossam,Fady,Magda Hossam Fady,20,1281104880,Magda.Fady@example.com,1/1/2016,2,1/1/2024,1/1/2026,5,Female,7/22/1988,37,Egyptian,Masters,8664,5,Junior Financial Analyst,Head Office,1024
1502,Mamdouh,Sayed,Ibrahim,Mamdouh Sayed Ibrahim,20,1055605043,Mamdouh.Ibrahim@example.com,1/18/2017,2,1/18/2025,1/18/2027,5,Male,7/9/1977,48,Egyptian,Bachelor,5028,7,Cashier,Giza,1028
1503,Magda,Tawfik,Soliman,Magda Tawfik Soliman,20,1164985706,Magda.Soliman@example.com,2/10/2021,2,2/10/2025,2/10/2027,3,Female,7/3/1993,32,Egyptian,Bachelor,4970,10,Sales Associate,Cairo,1026
1504,Shaimaa,Abdelsalam,Reda,Shaimaa Abdelsalam Reda,20,1129942867,Shaimaa.Reda@example.com,2/24/2016,1,2/24/2025,2/24/2026,10,Female,11/27/1998,27,Sudanese,Diploma,6022,5,Cashier,Aswan,1038
1505,Sahar,Ashraf,Tamer,Sahar Ashraf Tamer,20,1126183044,Sahar.Tamer@example.com,3/22/2016,1,3/22/2025,3/22/2026,9,Female,2/11/1983,42,Egyptian,Diploma,5266,10,Sales Associate,Alexandria,1029
1506,Diaa,Aref,Sayed,Diaa Aref Sayed,20,1046450681,Diaa.Sayed@example.com,4/11/2020,2,4/11/2024,4/11/2026,3,Male,3/26/1969,56,Egyptian,Diploma,5713,9,Cashier,Cairo,1026
1507,Ghada,Ayman,Bilal,Ghada Ayman Bilal,20,1065562105,Ghada.Bilal@example.com,4/24/2020,2,4/24/2024,4/24/2026,3,Female,7/3/1975,50,Egyptian,Diploma,6110,10,Cashier,Alexandria,1030
1508,Naglaa,Sobhy,Saeed,Naglaa Sobhy Saeed,20,1196419525,Naglaa.Saeed@example.com,5/16/2017,2,5/16/2023,5/16/2025,4,Female,2/24/1979,46,Egyptian,Bachelor,6018,5,Stock Keeper,Mansoura,1032
1509,Saber,Safwat,Mounir,Saber Safwat Mounir,20,1124437824,Saber.Mounir@example.com,6/14/2017,1,6/14/2024,6/14/2025,8,Male,8/21/2002,23,Egyptian,Bachelor,6465,7,Stock Keeper,Alexandria,1030
1510,Sherine,Nabil,Ezzat,Sherine Nabil Ezzat,20,1268303439,Sherine.Ezzat@example.com,6/29/2016,1,6/29/2025,6/29/2026,9,Female,8/13/2000,25,Sudanese,Bachelor,5135,5,Security,Sharm El Sheikh,1033
1511,Mona,Maged,Omar,Mona Maged Omar,20,1255252114,Mona.Omar@example.com,7/15/2021,1,7/15/2024,7/15/2025,4,Female,2/24/1981,44,Egyptian,Diploma,5622,6,Cashier,Luxor,1036
1512,Heba,Abdelkader,Ayman,Heba Abdelkader Ayman,20,1266960648,Heba.Ayman@example.com,8/7/2021,2,8/7/2023,8/7/2025,2,Female,12/23/1981,44,Syrian,Bachelor,4610,7,Stock Keeper,Alexandria,1030
1513,Rasha,Qasem,Hany,Rasha Qasem Hany,20,1027707825,Rasha.Hany@example.com,8/29/2019,1,8/29/2024,8/29/2025,6,Female,4/15/1972,53,Syrian,Undergraduate,5360,8,Cashier,Alexandria,1030
1514,Ahmed,Raouf,Essam,Ahmed Raouf Essam,20,1020960850,Ahmed.Essam@example.com,9/22/2016,2,9/22/2024,9/22/2026,5,Male,9/12/1986,39,Egyptian,Diploma,6591,9,Cashier,Luxor,1036
1515,Mahmoud,Mamdouh,Mostafa,Mahmoud Mamdouh Mostafa,20,1029952762,Mahmoud.Mostafa@example.com,10/10/2017,2,10/10/2023,10/10/2025,4,Male,5/15/1991,34,Egyptian,Bachelor,5917,8,Sales Associate,Aswan,1038
1516,Hoda,Raouf,Fares,Hoda Raouf Fares,20,1272085396,Hoda.Fares@example.com,10/22/2017,1,10/22/2024,10/22/2025,8,Female,6/7/1987,38,Egyptian,Bachelor,5066,7,Cashier,Cairo,1026
1517,Asmaa,Hisham,Ahmed,Asmaa Hisham Ahmed,20,1132587887,Asmaa.Ahmed@example.com,11/6/2021,1,11/6/2024,11/6/2025,4,Female,5/24/1972,53,Egyptian,Diploma,7311,6,Customer Service,Cairo,1025
1518,Kamal,Abdelnasser,Rami,Kamal Abdelnasser Rami,20,1009858935,Kamal.Rami@example.com,12/2/2018,2,12/2/2024,12/2/2026,4,Male,3/17/1989,36,Egyptian,Diploma,6107,5,Security,Alexandria,1030
1519,Nehal,Fady,Lotfy,Nehal Fady Lotfy,20,1098624097,Nehal.Lotfy@example.com,12/30/2020,1,12/30/2024,12/30/2025,5,Female,5/17/1994,31,Egyptian,Bachelor,5341,7,Sales Associate,Sharm El Sheikh,1034
1520,Helmy,Kamal,Qasem,Helmy Kamal Qasem,20,1273046820,Helmy.Qasem@example.com,1/24/2016,2,1/24/2024,1/24/2026,5,Male,6/5/1982,43,Egyptian,Bachelor,5412,5,Stock Keeper,Aswan,1038
1521,Hoda,Hany,Shady,Hoda Hany Shady,20,1123071725,Hoda.Shady@example.com,2/12/2020,1,2/12/2025,2/12/2026,6,Female,9/16/2001,24,Egyptian,Diploma,5992,9,Cashier,Mansoura,1032
1522,Tarek,Anwar,Magdy,Tarek Anwar Magdy,20,1107105103,Tarek.Magdy@example.com,3/2/2021,1,3/2/2025,3/2/2026,5,Male,1/19/1982,43,Sudanese,Bachelor,5045,7,Sales Associate,Giza,1028
1523,Amr,Aref,Hossni,Amr Aref Hossni,20,1077451870,Amr.Hossni@example.com,4/1/2018,2,4/1/2024,4/1/2026,4,Male,9/7/1998,27,Egyptian,Bachelor,5051,9,Sales Associate,Cairo,1025
1524,Iman,Abdelsalam,Magdy,Iman Abdelsalam Magdy,20,1084644056,Iman.Magdy@example.com,4/30/2021,2,4/30/2023,4/30/2025,2,Female,2/22/1976,49,Egyptian,Bachelor,4220,8,Sales Associate,Mansoura,1032
1525,Basma,Islam,Ali,Basma Islam Ali,20,1253350785,Basma.Ali@example.com,5/24/2015,1,5/24/2024,5/24/2025,10,Female,9/11/1971,54,Egyptian,Diploma,5155,8,Security,Sharm El Sheikh,1033
1526,Lotfy,Aref,Anwar,Lotfy Aref Anwar,20,1210099934,Lotfy.Anwar@example.com,6/3/2021,1,6/3/2024,6/3/2025,4,Male,4/20/1988,37,Sudanese,Diploma,4947,5,Sales Associate,Luxor,1035
1527,Rasha,Montasser,Abdelhady,Rasha Montasser Abdelhady,20,1058906379,Rasha.Abdelhady@example.com,6/30/2020,1,6/30/2024,6/30/2025,5,Female,12/22/1984,41,Egyptian,Diploma,5926,6,Sales Associate,Luxor,1035
1528,Hana,Adel,Yasser,Hana Adel Yasser,20,1080958691,Hana.Yasser@example.com,7/21/2019,1,7/21/2024,7/21/2025,6,Female,9/3/1978,47,Egyptian,Bachelor,6847,9,Customer Service,Cairo,1025
1529,Hend,Fares,Saeed,Hend Fares Saeed,20,1264992403,Hend.Saeed@example.com,8/5/2020,2,8/5/2024,8/5/2026,3,Female,5/4/1980,45,Egyptian,Diploma,7447,8,Customer Service,Luxor,1036
1530,Hend,Sayed,Khalil,Hend Sayed Khalil,20,1242582624,Hend.Khalil@example.com,8/18/2018,2,8/18/2024,8/18/2026,4,Female,1/9/1977,48,Syrian,Bachelor,4341,10,Sales Associate,Mansoura,1032
1531,Sohair,Sherif,Nabil,Sohair Sherif Nabil,20,1072623057,Sohair.Nabil@example.com,8/28/2019,2,8/28/2023,8/28/2025,3,Female,11/20/1976,49,Syrian,Bachelor,6226,8,Cashier,Cairo,1025
1532,Yasmin,Khalil,Hossni,Yasmin Khalil Hossni,20,1086526116,Yasmin.Hossni@example.com,9/27/2018,1,9/27/2024,9/27/2025,7,Female,4/7/1970,55,Egyptian,Bachelor,4159,10,Sales Associate,Sharm El Sheikh,1034
1533,Zakaria,Gamal,Kamal,Zakaria Gamal Kamal,20,1129062805,Zakaria.Kamal@example.com,10/19/2017,2,10/19/2023,10/19/2025,4,Male,2/23/1980,45,Egyptian,Diploma,7280,8,Customer Service,Cairo,1025
1534,Sameh,Kamal,Bahaa,Sameh Kamal Bahaa,20,1122178270,Sameh.Bahaa@example.com,11/4/2018,2,11/4/2024,11/4/2026,4,Male,10/5/1992,33,Egyptian,Bachelor,5660,6,Stock Keeper,Giza,1027
1535,Anwar,Adel,Rashed,Anwar Adel Rashed,20,1187231201,Anwar.Rashed@example.com,11/29/2017,2,11/29/2023,11/29/2025,4,Male,8/16/1997,28,Egyptian,Bachelor,5265,8,Cashier,Alexandria,1030
1536,Dina,Nabil,Amr,Dina Nabil Amr,20,1129349635,Dina.Amr@example.com,12/19/2018,1,12/19/2024,12/19/2025,7,Female,11/27/1972,53,Egyptian,Diploma,6341,7,Stock Keeper,Mansoura,1032
1537,Nadia,Abdelsalam,Rashed,Nadia Abdelsalam Rashed,20,1124785397,Nadia.Rashed@example.com,1/9/2019,1,1/9/2025,1/9/2026,7,Female,12/25/1984,41,Egyptian,Bachelor,4924,5,Stock Keeper,Aswan,1038
1538,Marwa,Essam,Qasem,Marwa Essam Qasem,20,1074654077,Marwa.Qasem@example.com,1/30/2019,2,1/30/2025,1/30/2027,4,Female,3/17/1977,48,Egyptian,Diploma,5896,7,Security,Giza,1027
1539,Noureldin,Helmy,Sobhy,Noureldin Helmy Sobhy,20,1073002964,Noureldin.Sobhy@example.com,2/18/2017,1,2/18/2026,2/18/2027,9,Male,1/20/1997,28,Egyptian,Bachelor,6035,10,Cashier,Giza,1028
1540,Lobna,Tarek,Gamal,Lobna Tarek Gamal,20,1093723969,Lobna.Gamal@example.com,3/8/2017,2,3/8/2025,3/8/2027,5,Female,7/18/1984,41,Egyptian,Bachelor,5223,6,Stock Keeper,Alexandria,1030
1541,Ahmed,Waheed,Zakaria,Ahmed Waheed Zakaria,20,1023941303,Ahmed.Zakaria@example.com,4/6/2020,2,4/6/2024,4/6/2026,3,Male,9/2/1972,53,Egyptian,Diploma,5809,6,Cashier,Cairo,1026
1542,Rania,Abdelmonem,Abdelrahman,Rania Abdelmonem Abdelrahman,20,1243513925,Rania.Abdelrahman@example.com,4/20/2019,1,4/20/2024,4/20/2025,6,Female,1/21/1975,50,Egyptian,Bachelor,5708,6,Stock Keeper,Luxor,1036
1543,Inas,Tamer,Moataz,Inas Tamer Moataz,20,1183308525,Inas.Moataz@example.com,5/14/2020,2,5/14/2024,5/14/2026,3,Female,9/27/1998,27,Egyptian,Bachelor,5424,5,Cashier,Luxor,1036
1544,Nahed,Hatem,Rashed,Nahed Hatem Rashed,20,1117966566,Nahed.Rashed@example.com,5/27/2021,1,5/27/2024,5/27/2025,4,Female,10/23/1983,42,Egyptian,Bachelor,4562,6,Stock Keeper,Sharm El Sheikh,1034
1545,Ismail,Khaled,Ayman,Ismail Khaled Ayman,20,1210685275,Ismail.Ayman@example.com,6/17/2017,2,6/17/2023,6/17/2025,4,Male,11/9/1973,52,Egyptian,Bachelor,5600,8,Sales Associate,Sharm El Sheikh,1034
1546,Rashed,Mostafa,Rashed,Rashed Mostafa Rashed,20,1056279217,Rashed.Rashed@example.com,7/2/2017,2,7/2/2023,7/2/2025,4,Male,1/25/1975,50,Egyptian,Bachelor,5123,8,Sales Associate,Sharm El Sheikh,1034
1547,Basel,Hussein,Ibrahim,Basel Hussein Ibrahim,20,1007118176,Basel.Ibrahim@example.com,7/15/2016,1,7/15/2025,7/15/2026,9,Male,1/12/1973,52,Egyptian,Diploma,5283,10,Cashier,Cairo,1026
1548,Fatma,Saeed,Reda,Fatma Saeed Reda,20,1226065586,Fatma.Reda@example.com,7/29/2016,2,7/29/2024,7/29/2026,5,Female,1/4/1969,56,Syrian,Bachelor,5376,9,Cashier,Cairo,1026
1549,Hisham,Ziad,Tawfik,Hisham Ziad Tawfik,20,1177704561,Hisham.Tawfik@example.com,8/16/2017,1,8/16/2024,8/16/2025,8,Male,9/12/1981,44,Sudanese,Diploma,6064,5,Cashier,Sharm El Sheikh,1034
1550,Dina,Montasser,Mostafa,Dina Montasser Mostafa,20,1148820195,Dina.Mostafa@example.com,9/6/2020,1,9/6/2024,9/6/2025,5,Female,6/18/1973,52,Egyptian,Bachelor,5913,5,Cashier,Giza,1028
1551,Abdelsalam,Ismail,Anwar,Abdelsalam Ismail Anwar,20,1241988213,Abdelsalam.Anwar@example.com,9/25/2018,2,9/25/2024,9/25/2026,4,Male,1/27/1991,34,Egyptian,Bachelor,8158,8,Junior Financial Analyst,Head Office,1023
1552,Qasem,Mahmoud,Aref,Qasem Mahmoud Aref,20,1072312130,Qasem.Aref@example.com,10/7/2020,2,10/7/2024,10/7/2026,3,Male,4/15/1978,47,Egyptian,Bachelor,5404,7,Cashier,Alexandria,1030
1553,Ayman,Hatem,Atef,Ayman Hatem Atef,20,1144694607,Ayman.Atef@example.com,10/23/2017,2,10/23/2023,10/23/2025,4,Male,6/19/1989,36,Egyptian,Diploma,6338,6,Cashier,Luxor,1036
1554,Sayed,Sameh,Hany,Sayed Sameh Hany,20,1208593489,Sayed.Hany@example.com,11/12/2021,1,11/12/2024,11/12/2025,4,Male,12/10/1975,50,Egyptian,Diploma,5615,8,Security,Sharm El Sheikh,1034
1555,Mansour,Sayed,Mamdouh,Mansour Sayed Mamdouh,20,1162887201,Mansour.Mamdouh@example.com,11/24/2018,1,11/24/2024,11/24/2025,7,Male,4/11/1994,31,Egyptian,Bachelor,6068,6,Stock Keeper,Giza,1027
1556,Rania,Nabil,Amr,Rania Nabil Amr,20,1147925764,Rania.Amr@example.com,12/7/2016,2,12/7/2024,12/7/2026,5,Female,1/14/1987,38,Egyptian,Bachelor,4853,6,Stock Keeper,Cairo,1025
1557,Amal,Abdelaziz,Ismail,Amal Abdelaziz Ismail,20,1155743760,Amal.Ismail@example.com,12/28/2021,1,12/28/2024,12/28/2025,4,Female,4/21/1994,31,Egyptian,Diploma,4500,6,Sales Associate,Cairo,1025
1558,Nour,Anwar,Khaled,Nour Anwar Khaled,20,1038138664,Nour.Khaled@example.com,1/21/2015,2,1/21/2025,1/21/2027,6,Female,8/5/1976,49,Egyptian,Diploma,6311,5,Security,Sharm El Sheikh,1034
1559,Manar,Diaa,Mostafa,Manar Diaa Mostafa,20,1063609776,Manar.Mostafa@example.com,2/19/2016,1,2/19/2025,2/19/2026,10,Female,7/11/1977,48,Egyptian,Bachelor,6393,7,Stock Keeper,Cairo,1025
1560,Aya,Mostafa,Omar,Aya Mostafa Omar,20,1093124450,Aya.Omar@example.com,3/13/2018,1,3/13/2025,3/13/2026,8,Female,9/12/1981,44,Egyptian,Bachelor,6537,6,Customer Service,Aswan,1038
1561,Nour,Ziad,Abdelhady,Nour Ziad Abdelhady,20,1129823208,Nour.Abdelhady@example.com,4/10/2018,2,4/10/2024,4/10/2026,4,Female,4/1/1977,48,Sudanese,Bachelor,5304,5,Stock Keeper,Mansoura,1032
1562,Adel,Hisham,Saber,Adel Hisham Saber,20,1176690387,Adel.Saber@example.com,4/28/2021,2,4/28/2023,4/28/2025,2,Male,5/8/1975,50,Sudanese,Bachelor,5470,9,Sales Associate,Mansoura,1032
1563,Moataz,Emad,Fouad,Moataz Emad Fouad,20,1276386333,Moataz.Fouad@example.com,5/23/2017,1,5/23/2024,5/23/2025,8,Male,11/14/1974,51,Egyptian,Diploma,7922,5,Customer Service,Luxor,1036
1564,Ghada,Mohamed,Ayman,Ghada Mohamed Ayman,20,1044466975,Ghada.Ayman@example.com,6/12/2020,1,6/12/2024,6/12/2025,5,Female,5/24/1998,27,Sudanese,Diploma,5341,7,Sales Associate,Alexandria,1030
1565,Helmy,Safwat,Mohamed,Helmy Safwat Mohamed,20,1160401777,Helmy.Mohamed@example.com,7/14/2015,1,7/14/2024,7/14/2025,10,Male,3/11/1993,32,Egyptian,Diploma,6905,6,Cashier,Luxor,1036
1566,Bahaa,Yasser,Moataz,Bahaa Yasser Moataz,20,1050384485,Bahaa.Moataz@example.com,8/4/2020,2,8/4/2024,8/4/2026,3,Male,8/10/1991,34,Egyptian,Diploma,7866,9,Customer Service,Alexandria,1030
1567,Walaa,Fouad,Bahaa,Walaa Fouad Bahaa,20,1050361090,Walaa.Bahaa@example.com,8/16/2019,1,8/16/2024,8/16/2025,6,Female,8/19/1979,46,Egyptian,Bachelor,5145,5,Stock Keeper,Aswan,1038
1568,Lina,Magdy,Abdelnasser,Lina Magdy Abdelnasser,20,1297644901,Lina.Abdelnasser@example.com,9/10/2021,2,9/10/2023,9/10/2025,2,Female,11/4/1984,41,Sudanese,Undergraduate,5485,6,Cashier,Aswan,1038
1569,Marwa,Waheed,Hossni,Marwa Waheed Hossni,20,1227326149,Marwa.Hossni@example.com,10/2/2015,2,10/2/2023,10/2/2025,5,Female,2/25/1985,40,Egyptian,Bachelor,5783,6,Stock Keeper,Alexandria,1030
1570,Mamdouh,Atef,Fady,Mamdouh Atef Fady,20,1247438849,Mamdouh.Fady@example.com,10/16/2021,2,10/16/2023,10/16/2025,2,Male,1/22/1984,41,Egyptian,Bachelor,4832,7,Stock Keeper,Giza,1027
1571,Hend,Lotfy,Ayman,Hend Lotfy Ayman,20,1172065655,Hend.Ayman@example.com,10/30/2018,2,10/30/2024,10/30/2026,4,Female,6/22/1993,32,Egyptian,Diploma,5040,8,Security,Giza,1027
1572,Sahar,Tawfik,Mamdouh,Sahar Tawfik Mamdouh,20,1137511361,Sahar.Mamdouh@example.com,11/26/2017,2,11/26/2023,11/26/2025,4,Female,4/1/1982,43,Egyptian,Diploma,6130,5,Customer Service,Aswan,1038
1573,Heba,Hany,Ezzat,Heba Hany Ezzat,20,1034716971,Heba.Ezzat@example.com,12/24/2019,2,12/24/2023,12/24/2025,3,Female,6/11/1997,28,Egyptian,Bachelor,6377,9,Cashier,Cairo,1026
1574,Iman,Reda,Reda,Iman Reda Reda,20,1128562980,Iman.Reda@example.com,1/12/2019,1,1/12/2025,1/12/2026,7,Female,8/8/1976,49,Egyptian,Bachelor,6456,5,Cashier,Cairo,1026
1575,Samira,Zakaria,Hassan,Samira Zakaria Hassan,20,1166782545,Samira.Hassan@example.com,1/28/2020,1,1/28/2025,1/28/2026,6,Female,11/9/1974,51,Egyptian,Bachelor,6767,9,Customer Service,Luxor,1036
1576,Asmaa,Noureldin,Moataz,Asmaa Noureldin Moataz,20,1202813960,Asmaa.Moataz@example.com,2/20/2021,1,2/20/2025,2/20/2026,5,Female,5/18/1968,57,Egyptian,Diploma,5707,10,Sales Associate,Cairo,1026
1577,Sohair,Khalil,Rashed,Sohair Khalil Rashed,20,1086851271,Sohair.Rashed@example.com,3/3/2020,1,3/3/2025,3/3/2026,6,Female,4/12/1981,44,Sudanese,Bachelor,6545,10,Cashier,Sharm El Sheikh,1034
1578,Magda,Ashraf,Essam,Magda Ashraf Essam,20,1131841367,Magda.Essam@example.com,3/23/2018,2,3/23/2024,3/23/2026,4,Female,5/24/1976,49,Egyptian,Diploma,5548,9,Sales Associate,Luxor,1035
1579,Reham,Tarek,Fady,Reham Tarek Fady,20,1118986806,Reham.Fady@example.com,4/5/2016,1,4/5/2025,4/5/2026,9,Female,12/11/1970,55,Egyptian,Bachelor,4154,10,Sales Associate,Giza,1028
1580,Ziad,Tarek,Osama,Ziad Tarek Osama,20,1184458017,Ziad.Osama@example.com,4/26/2016,1,4/26/2025,4/26/2026,9,Male,9/21/1971,54,Egyptian,Diploma,4803,5,Sales Associate,Alexandria,1030
1581,Tamer,Sayed,Ali,Tamer Sayed Ali,20,1008915789,Tamer.Ali@example.com,5/7/2018,2,5/7/2024,5/7/2026,4,Male,5/5/1979,46,Egyptian,Bachelor,5404,10,Sales Associate,Mansoura,1032
1582,Hany,Hossni,Wael,Hany Hossni Wael,20,1258029010,Hany.Wael@example.com,5/20/2019,1,5/20/2024,5/20/2025,6,Male,7/7/1997,28,Egyptian,Diploma,5346,7,Security,Cairo,1025
1583,Sohair,Shady,Tawfik,Sohair Shady Tawfik,20,1085213713,Sohair.Tawfik@example.com,6/16/2021,2,6/16/2023,6/16/2025,2,Female,11/7/1967,58,Egyptian,Diploma,5134,6,Sales Associate,Cairo,1025
1584,Emad,Karim,Nasser,Emad Karim Nasser,20,1221341246,Emad.Nasser@example.com,7/5/2021,2,7/5/2023,7/5/2025,2,Male,11/6/2002,23,Egyptian,Bachelor,4107,10,Sales Associate,Luxor,1035
1585,Laila,Hisham,Abdelhady,Laila Hisham Abdelhady,20,1064387403,Laila.Abdelhady@example.com,7/25/2015,1,7/25/2024,7/25/2025,10,Female,4/24/1972,53,Sudanese,Diploma,5089,7,Cashier,Cairo,1026
1586,Ahmed,Ezzat,Hossam,Ahmed Ezzat Hossam,20,1028608303,Ahmed.Hossam@example.com,8/5/2021,2,8/5/2023,8/5/2025,2,Male,10/24/1976,49,Egyptian,Diploma,4739,6,Sales Associate,Giza,1028
1587,Bahaa,Khalil,Helmy,Bahaa Khalil Helmy,20,1267812481,Bahaa.Helmy@example.com,8/21/2018,2,8/21/2024,8/21/2026,4,Male,1/18/1973,52,Egyptian,Diploma,6230,8,Security,Aswan,1038
1588,Naglaa,Essam,Saber,Naglaa Essam Saber,20,1292404286,Naglaa.Saber@example.com,9/1/2017,2,9/1/2023,9/1/2025,4,Female,9/7/1985,40,Egyptian,Bachelor,4755,9,Sales Associate,Mansoura,1032
1589,Hussein,Osama,Mohamed,Hussein Osama Mohamed,20,1035803061,Hussein.Mohamed@example.com,9/24/2018,1,9/24/2024,9/24/2025,7,Male,8/9/1988,37,Syrian,Bachelor,5283,6,Stock Keeper,Giza,1028
1590,Sara,Ismail,Rami,Sara Ismail Rami,20,1212418518,Sara.Rami@example.com,10/24/2019,1,10/24/2024,10/24/2025,6,Female,5/22/1982,43,Egyptian,Diploma,7091,10,Customer Service,Sharm El Sheikh,1034
1591,Ayman,Hatem,Ramy,Ayman Hatem Ramy,20,1239028729,Ayman.Ramy@example.com,11/7/2020,1,11/7/2024,11/7/2025,5,Male,11/8/2001,24,Egyptian,Diploma,5304,8,Security,Sharm El Sheikh,1034
1592,Salma,Karim,Abdelkader,Salma Karim Abdelkader,20,1290044194,Salma.Abdelkader@example.com,11/20/2019,1,11/20/2024,11/20/2025,6,Female,2/25/1977,48,Egyptian,Bachelor,7835,5,Customer Service,Cairo,1026
1593,Walaa,Tamer,Abdelhady,Walaa Tamer Abdelhady,20,1242226009,Walaa.Abdelhady@example.com,12/9/2016,2,12/9/2024,12/9/2026,5,Female,10/25/1984,41,Egyptian,Bachelor,4695,5,Sales Associate,Mansoura,1032
1594,Yasmin,Fady,Saeed,Yasmin Fady Saeed,20,1096034611,Yasmin.Saeed@example.com,1/7/2018,1,1/7/2025,1/7/2026,8,Female,3/1/1990,35,Egyptian,Bachelor,6930,5,Cashier,Mansoura,1032
